"project","language","article","access","agent","granularity","date","views"
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-09-11,57
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-09-12,46
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-09-13,42
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-09-14,70
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-09-15,27
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-09-16,26
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-09-17,26
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-09-18,38
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-09-19,30
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-09-20,40
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-09-21,32
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-09-22,13
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-09-23,16
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-09-24,20
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-09-25,32
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-09-26,51
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-09-27,52
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-09-28,32
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-09-29,21
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-09-30,18
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-10-01,18
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-10-02,32
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-10-03,29
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-10-04,59
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-10-05,53
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-10-06,27
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-10-07,18
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-10-08,43
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-10-09,53
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-10-10,57
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-10-11,49
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-10-12,46
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-10-13,41
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-10-14,21
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-10-15,40
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-10-16,30
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-10-17,55
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-10-18,58
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-10-19,43
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-10-20,33
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-10-21,31
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-10-22,30
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-10-23,53
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-10-24,39
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-10-25,41
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-10-26,23
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-10-27,19
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-10-28,11
"wikipedia","de","Arbeitsmarktpolitik","all-access","all-agents","daily",2017-10-29,33
