"project","language","article","access","agent","granularity","date","views"
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-09-18,145
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-09-19,130
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-09-20,167
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-09-21,159
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-09-22,192
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-09-23,176
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-09-24,191
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-09-25,104
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-09-26,103
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-09-27,111
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-09-28,162
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-09-29,136
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-09-30,142
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-10-01,104
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-10-02,110
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-10-03,77
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-10-04,118
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-10-05,117
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-10-06,149
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-10-07,117
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-10-08,86
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-10-09,75
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-10-10,78
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-10-11,87
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-10-12,113
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-10-13,123
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-10-14,154
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-10-15,133
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-10-16,118
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-10-17,90
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-10-18,123
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-10-19,159
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-10-20,182
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-10-21,145
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-10-22,162
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-10-23,99
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-10-24,84
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-10-25,147
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-10-26,154
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-10-27,143
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-10-28,130
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-10-29,155
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-10-30,112
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-10-31,89
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-11-01,104
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-11-02,179
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-11-03,189
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-11-04,140
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-11-05,134
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-11-06,102
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-11-07,90
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-11-08,87
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-11-09,153
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-11-10,216
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-11-11,228
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-11-12,183
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-11-13,94
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-11-14,108
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-11-15,123
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-11-16,154
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-11-17,173
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-11-18,145
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-11-19,151
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-11-20,116
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-11-21,84
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-11-22,128
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-11-23,145
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-11-24,148
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-11-25,177
"wikipedia","de","Phillips-Kurve","all-access","all-agents","daily",2015-11-26,138
