"project","language","article","access","agent","granularity","date","views"
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-09-22,123
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-09-23,126
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-09-24,90
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-09-25,92
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-09-26,53
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-09-27,81
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-09-28,119
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-09-29,108
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-09-30,122
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-10-01,89
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-10-02,77
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-10-03,59
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-10-04,66
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-10-05,100
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-10-06,120
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-10-07,111
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-10-08,79
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-10-09,80
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-10-10,51
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-10-11,67
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-10-12,94
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-10-13,101
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-10-14,98
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-10-15,107
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-10-16,77
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-10-17,48
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-10-18,64
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-10-19,93
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-10-20,105
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-10-21,101
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-10-22,105
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-10-23,103
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-10-24,51
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-10-25,70
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-10-26,98
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-10-27,104
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-10-28,108
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-10-29,99
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-10-30,77
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-10-31,44
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-11-01,68
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-11-02,124
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-11-03,103
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-11-04,112
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-11-05,109
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-11-06,91
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-11-07,75
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-11-08,82
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-11-09,158
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-11-10,120
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-11-11,105
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-11-12,107
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-11-13,98
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-11-14,62
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-11-15,89
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-11-16,113
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-11-17,101
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-11-18,82
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-11-19,101
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-11-20,72
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-11-21,57
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-11-22,103
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-11-23,108
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-11-24,107
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-11-25,138
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-11-26,125
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-11-27,88
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-11-28,66
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-11-29,82
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-11-30,152
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-12-01,141
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-12-02,142
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-12-03,107
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-12-04,108
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-12-05,64
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-12-06,87
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-12-07,114
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-12-08,124
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-12-09,143
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-12-10,111
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-12-11,68
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-12-12,75
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-12-13,85
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-12-14,120
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-12-15,103
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-12-16,108
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-12-17,105
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-12-18,59
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-12-19,42
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-12-20,70
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-12-21,79
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-12-22,59
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-12-23,33
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-12-24,24
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-12-25,49
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-12-26,51
"wikipedia","de","Sozialleistung","all-access","all-agents","daily",2015-12-27,89
