"project","language","article","access","agent","granularity","date","views"
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2017-10-17,2
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2017-10-18,2
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2017-10-19,4
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2017-10-20,1
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2017-10-21,2
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2017-10-22,3
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2017-10-23,2
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2017-10-24,2
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2017-10-25,3
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2017-10-26,1
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2017-10-27,1
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2017-10-28,2
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2017-10-29,1
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2017-10-30,4
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2017-11-01,2
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2017-11-02,1
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2017-11-03,3
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2017-11-04,1
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2017-11-05,1
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2017-11-06,2
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2017-11-07,2
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2017-11-08,2
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2017-11-09,3
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2017-11-10,1
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2017-11-11,6
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2017-11-13,4
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2017-11-14,4
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2017-11-15,1
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2017-11-17,1
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2017-11-18,2
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2017-11-20,1
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2017-11-21,3
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2017-11-22,3
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2017-11-24,2
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2017-11-25,5
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2017-11-26,1
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2017-11-27,2
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2017-11-28,3
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2017-11-29,1
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2017-11-30,2
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2017-12-02,2
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2017-12-04,1
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2017-12-05,4
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2017-12-06,1
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2017-12-07,3
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2017-12-09,2
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2017-12-10,1
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2017-12-11,3
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2017-12-13,2
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2017-12-14,1
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2017-12-15,1
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2017-12-16,4
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2017-12-17,1
"wikipedia","de","Aussteuerungsbetrag","all-access","all-agents","daily",2017-12-18,3
